"BehaviorSpace results (NetLogo 6.2.0)"
"HelechosCon Infección.nlogo"
"experiment"
"09/02/2021 12:48:46:846 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"1318","20","33","44"
"1317","20","30","10"
"1319","20","29","38"
"1320","20","31","30"
"1322","20","31","46"
"1324","20","28","52"
"1323","20","25","10"
"1321","20","35","15"
"1325","20","32","48"
"1326","20","34","38"
"1328","20","28","59"
"1327","20","34","19"
"1329","20","35","25"
"1331","20","31","83"
"1336","20","31","76"
"1335","20","33","28"
"1333","20","35","32"
"1334","20","41","76"
"1330","20","41","43"
"1332","20","29","39"
"1337","20","42","43"
"1338","20","37","27"
"1340","20","29","34"
"1339","20","34","38"
"1341","20","33","32"
"1342","20","37","40"
"1343","20","24","42"
"1345","20","24","33"
"1344","20","29","77"
"1346","20","33","30"
"1347","20","27","24"
"1350","20","27","16"
"1349","20","34","63"
"1351","20","28","23"
"1348","20","36","38"
"1352","20","32","9"
"1357","20","25","12"
"1356","20","30","51"
"1354","20","32","42"
"1353","20","34","39"
"1355","20","33","39"
"1359","20","29","24"
"1358","20","42","59"
"1360","20","32","22"
"1362","20","32","72"
"1363","20","28","28"
"1361","20","33","13"
"1366","20","34","7"
"1365","20","35","29"
"1364","20","30","57"
"1367","20","34","47"
"1368","20","28","14"
"1370","20","31","23"
"1372","20","29","6"
"1371","20","35","37"
"1369","20","52","98"
"1375","20","31","52"
"1373","20","32","84"
"1374","20","33","44"
"1376","20","34","33"
"1377","20","28","24"
"1379","20","28","24"
"1380","20","31","62"
"1378","20","41","11"
"1381","20","31","41"
"1382","20","38","11"
"1385","20","32","30"
"1383","20","34","29"
"1386","20","30","50"
"1384","20","43","7"
"1387","20","30","75"
"1389","20","31","15"
"1388","20","32","23"
"1390","20","34","28"
"1393","20","28","28"
"1391","20","34","55"
"1394","20","30","23"
"1392","20","33","43"
"1395","20","27","16"
"1396","20","32","39"
"1397","20","35","37"
"1399","20","32","37"
"1398","20","40","35"
"1400","20","32","36"
"1401","20","36","81"
"1403","20","32","46"
"1402","20","35","45"
"1404","20","33","55"
"1406","20","30","41"
"1405","20","35","18"
"1407","20","32","36"
"1408","20","30","26"
"1409","20","36","25"
"1410","20","31","31"
"1412","20","32","66"
"1411","20","39","60"
"1413","20","33","17"
"1414","20","33","55"
"1416","20","32","10"
"1417","20","34","31"
"1415","20","43","37"
"1418","20","34","37"
"1419","20","39","14"
"1420","20","36","33"
"1421","20","39","42"
"1422","20","34","26"
"1426","20","30","86"
"1425","20","32","73"
"1423","20","38","40"
"1424","20","33","39"
"1427","20","27","26"
"1428","20","28","29"
"1429","20","34","23"
"1431","20","39","90"
"1433","20","32","12"
"1430","20","36","54"
"1432","20","35","41"
"1434","20","34","25"
"1435","20","31","40"
"1436","20","29","13"
"1439","20","31","109"
"1437","20","30","50"
"1441","20","30","54"
"1442","20","28","18"
"1438","20","40","27"
"1440","20","36","18"
"1443","20","29","20"
"1445","20","34","7"
"1446","20","31","60"
"1444","20","29","40"
"1448","20","25","17"
"1449","20","31","52"
"1447","20","33","1"
"1450","20","30","10"
"1451","20","30","19"
"1453","20","30","65"
"1455","20","37","37"
"1452","20","31","26"
"1456","20","34","70"
"1458","20","32","86"
"1457","20","32","30"
"1459","20","25","69"
"1454","20","33","44"
"1461","20","27","46"
"1460","20","33","25"
"1462","20","31","37"
"1463","20","37","22"
"1465","20","39","26"
"1466","20","29","7"
"1464","20","35","45"
"1467","20","29","41"
"1468","20","31","32"
"1471","20","28","8"
"1469","20","35","17"
"1470","20","39","119"
"1473","20","30","49"
"1472","20","36","43"
"1474","20","35","41"
"1476","20","29","44"
"1475","20","32","37"
"1478","20","31","27"
"1477","20","33","39"
"1479","20","30","24"
"1481","20","34","25"
"1480","20","34","19"
"1482","20","37","59"
"1483","20","33","72"
"1486","20","29","36"
"1487","20","35","43"
"1485","20","30","19"
"1484","20","36","74"
"1488","20","33","38"
"1489","20","36","57"
"1490","20","29","45"
"1491","20","29","60"
"1492","20","35","28"
"1493","20","28","41"
"1494","20","29","25"
"1496","20","27","21"
"1495","20","28","34"
"1498","20","31","71"
"1497","20","35","1"
"1500","20","25","18"
"1499","20","31","44"
"1501","20","36","40"
"1502","20","27","96"
"1503","20","31","91"
"1505","20","26","47"
"1504","20","34","57"
"1507","20","31","12"
"1511","20","29","15"
"1506","20","35","6"
"1509","20","33","3"
"1508","20","29","53"
"1510","20","34","33"
"1512","20","40","66"
"1514","20","32","33"
"1515","20","29","19"
"1517","20","27","48"
"1513","20","35","23"
"1518","20","27","21"
"1516","20","38","53"
"1519","20","35","42"
"1521","20","37","45"
"1522","20","34","51"
"1523","20","34","25"
"1520","20","37","96"
"1525","20","32","79"
"1524","20","34","50"
"1526","20","31","51"
"1527","20","33","50"
"1530","20","31","30"
"1528","20","42","51"
"1531","20","34","29"
"1529","20","36","23"
"1534","20","27","13"
"1532","20","34","37"
"1535","20","33","37"
"1533","20","38","24"
"1536","20","36","21"
"1538","20","36","18"
"1539","20","30","74"
"1537","20","39","42"
"1541","20","31","83"
"1540","20","34","40"
"1544","20","28","50"
"1545","20","26","20"
"1542","20","35","29"
"1546","20","30","33"
"1543","20","31","2"
"1548","20","38","13"
"1547","20","32","32"
"1549","20","29","61"
"1552","20","29","15"
"1550","20","31","48"
"1551","20","31","31"
"1553","20","34","7"
"1554","20","36","88"
"1557","20","35","39"
"1555","20","34","40"
"1556","20","42","64"
"1558","20","36","25"
"1559","20","33","24"
"1561","20","36","67"
"1560","20","34","33"
"1564","20","33","21"
"1562","20","32","49"
"1563","20","39","58"
"1566","20","29","38"
"1565","20","38","20"
"1568","20","26","36"
"1567","20","37","34"
"1569","20","27","13"
"1570","20","34","44"
"1572","20","34","67"
"1574","20","34","57"
"1573","20","35","20"
"1571","20","33","44"
"1576","20","36","36"
"1575","20","31","40"
"1577","20","32","16"
"1578","20","28","57"
"1583","20","30","11"
"1580","20","29","27"
"1581","20","31","18"
"1579","20","32","38"
"1582","20","28","51"
"1584","20","28","42"
"1585","20","39","49"
"1586","20","41","25"
"1587","20","30","37"
"1588","20","31","7"
"1590","20","32","10"
"1589","20","42","42"
"1593","20","26","22"
"1592","20","36","32"
"1591","20","40","82"
"1594","20","31","53"
"1595","20","33","56"
"1596","20","35","17"
"1597","20","34","38"
"1598","20","36","33"
"1599","20","40","7"
"1600","20","34","13"
"1601","20","33","50"
"1603","20","31","61"
"1602","20","36","33"
"1604","20","32","38"
"1606","20","32","56"
"1607","20","30","31"
"1608","20","32","55"
"1605","20","40","50"
"1610","20","32","24"
"1612","20","32","46"
"1611","20","36","64"
"1609","20","33","36"
"1613","20","35","38"
"1614","20","28","34"
"1616","20","31","29"
"1617","20","33","52"
"1615","20","40","65"
"1618","20","33","25"
"1619","20","32","36"
"1621","20","30","74"
"1620","20","35","80"
"1622","20","32","22"
"1624","20","30","49"
"1625","20","32","23"
"1623","20","36","21"
"1627","20","28","26"
"1626","20","32","21"
"1630","20","34","25"
"1631","20","30","39"
"1628","20","33","73"
"1632","20","37","68"
"1629","20","35","23"
"1633","20","33","27"
"1634","20","32","27"
"1635","20","38","26"
"1638","20","33","45"
"1636","20","33","22"
"1637","20","36","54"
"1639","20","31","23"
"1641","20","32","64"
"1642","20","38","51"
"1645","20","28","34"
"1640","20","44","31"
"1646","20","37","71"
"1643","20","40","69"
"1647","20","29","15"
"1644","20","30","36"
"1648","20","33","30"
"1650","20","32","39"
"1651","20","28","5"
"1649","20","30","71"
"1653","20","28","56"
"1652","20","32","24"
"1654","20","33","35"
"1655","20","32","68"
"1656","20","30","31"
"1657","20","30","51"
"1659","20","34","94"
"1660","20","23","7"
"1661","20","25","22"
"1658","20","29","77"
"1662","20","34","23"
"1666","20","25","30"
"1665","20","29","29"
"1664","20","30","30"
"1663","20","38","54"
"1667","20","29","38"
"1668","20","34","79"
"1669","20","30","24"
"1670","20","33","36"
"1671","20","36","35"
"1675","20","30","34"
"1673","20","27","20"
"1676","20","29","13"
"1674","20","37","17"
"1672","20","41","44"
"1678","20","26","13"
"1677","20","35","48"
"1679","20","27","64"
"1680","20","38","25"
"1681","20","33","41"
"1684","20","31","34"
"1683","20","34","41"
"1682","20","40","68"
"1685","20","35","53"
"1687","20","39","40"
"1688","20","31","44"
"1691","20","28","71"
"1689","20","32","21"
"1690","20","36","78"
"1686","20","48","51"
"1692","20","33","16"
"1693","20","29","33"
"1694","20","26","32"
"1695","20","33","42"
"1696","20","30","58"
"1698","20","30","30"
"1700","20","31","22"
"1701","20","34","76"
"1699","20","29","5"
"1697","20","40","42"
"1702","20","30","28"
"1704","20","32","37"
"1703","20","35","40"
"1707","20","30","76"
"1706","20","35","34"
"1709","20","31","18"
"1705","20","40","63"
"1708","20","34","43"
"1710","20","31","27"
"1712","20","30","9"
"1713","20","28","32"
"1711","20","39","16"
"1714","20","28","13"
"1716","20","30","28"
"1715","20","35","22"
"1718","20","33","29"
"1719","20","34","85"
"1720","20","31","47"
"1717","20","32","16"
"1721","20","28","29"
"1722","20","33","39"
"1723","20","29","23"
"1724","20","35","77"
"1725","20","32","47"
"1726","20","36","37"
"1727","20","38","21"
"1730","20","27","10"
"1728","20","38","34"
"1731","20","32","48"
"1729","20","40","17"
"1733","20","28","12"
"1732","20","33","26"
"1734","20","34","61"
"1735","20","28","26"
"1737","20","30","37"
"1739","20","31","29"
"1738","20","35","54"
"1736","20","39","13"
"1740","20","36","16"
"1742","20","30","36"
"1741","20","32","8"
"1743","20","36","50"
"1747","20","27","23"
"1745","20","28","44"
"1744","20","36","64"
"1746","20","34","17"
"1750","20","26","29"
"1749","20","31","86"
"1748","20","33","29"
"1751","20","37","48"
"1752","20","26","30"
"1753","20","29","27"
"1755","20","26","20"
"1756","20","32","23"
"1757","20","29","37"
"1754","20","33","56"
"1758","20","29","3"
"1760","20","30","19"
"1759","20","39","15"
"1762","20","34","8"
"1761","20","39","18"
"1764","20","31","24"
"1763","20","32","15"
"1765","20","29","12"
"1766","20","38","48"
"1767","20","35","25"
"1768","20","37","46"
"1770","20","31","10"
"1769","20","36","24"
"1771","20","30","7"
"1772","20","33","14"
"1773","20","28","15"
"1774","20","33","66"
"1776","20","32","17"
"1775","20","37","73"
"1779","20","31","16"
"1777","20","28","28"
"1778","20","37","75"
"1782","20","26","10"
"1781","20","30","43"
"1784","20","31","48"
"1783","20","28","23"
"1780","20","34","73"
"1786","20","29","40"
"1787","20","30","31"
"1790","20","24","50"
"1785","20","47","65"
"1788","20","30","39"
"1789","20","30","36"
"1792","20","37","52"
"1795","20","26","32"
"1793","20","35","39"
"1796","20","33","70"
"1791","20","47","17"
"1794","20","35","21"
"1797","20","34","51"
"1799","20","29","48"
"1800","20","30","72"
"1802","20","28","22"
"1798","20","38","34"
"1803","20","39","11"
"1801","20","34","50"
"1804","20","38","51"
"1807","20","26","69"
"1806","20","28","58"
"1805","20","30","50"
"1808","20","34","38"
"1810","20","33","9"
"1812","20","31","41"
"1809","20","34","56"
"1813","20","35","46"
"1815","20","31","55"
"1811","20","37","39"
"1816","20","29","30"
"1814","20","33","15"
"1817","20","40","38"
"1818","20","34","26"
"1820","20","31","41"
"1821","20","29","45"
"1822","20","26","33"
"1819","20","29","60"
"1823","20","29","36"
"1824","20","34","19"
"1826","20","28","26"
"1827","20","30","45"
"1828","20","29","20"
"1825","20","44","36"
"1829","20","33","24"
"1830","20","37","38"
"1831","20","41","85"
"1833","20","33","24"
"1834","20","35","68"
"1832","20","37","26"
"1836","20","30","66"
"1835","20","32","39"
"1837","20","31","78"
"1840","20","31","69"
"1838","20","34","18"
"1839","20","42","51"
"1842","20","25","54"
"1841","20","35","89"
"1843","20","31","35"
"1844","20","28","63"
"1845","20","33","35"
"1848","20","23","29"
"1847","20","29","29"
"1846","20","29","8"
"1851","20","34","17"
"1850","20","34","12"
"1849","20","34","35"
"1852","20","31","36"
"1853","20","31","15"
"1854","20","30","41"
"1856","20","31","22"
"1855","20","32","62"
"1858","20","29","3"
"1857","20","27","12"
"1860","20","35","42"
"1859","20","33","19"
"1862","20","34","59"
"1861","20","44","51"
"1865","20","31","63"
"1864","20","31","22"
"1866","20","31","49"
"1863","20","41","52"
"1868","20","26","29"
"1869","20","31","24"
"1871","20","31","68"
"1867","20","38","34"
"1870","20","28","23"
"1873","20","32","77"
"1872","20","39","5"
"1874","20","33","42"
"1877","20","28","18"
"1876","20","30","34"
"1875","20","41","46"
"1878","20","33","35"
"1880","20","28","55"
"1879","20","38","54"
"1881","20","28","5"
"1883","20","32","38"
"1882","20","35","18"
"1884","20","32","56"
"1885","20","28","50"
"1886","20","34","71"
"1887","20","40","55"
"1888","20","34","56"
"1889","20","34","61"
"1891","20","29","42"
"1890","20","32","23"
"1892","20","36","38"
"1893","20","26","23"
"1895","20","27","16"
"1894","20","31","75"
"1896","20","32","41"
"1899","20","29","12"
"1898","20","41","39"
"1897","20","32","27"
"1900","20","32","48"
"1901","20","37","24"
"1902","20","33","70"
"1903","20","30","24"
"1904","20","29","57"
"1905","20","34","30"
"1906","20","33","38"
"1909","20","31","42"
"1908","20","32","39"
"1910","20","29","21"
"1911","20","29","49"
"1907","20","37","49"
"1913","20","29","42"
"1912","20","34","11"
"1914","20","32","34"
"1916","20","27","20"
"1917","20","33","42"
"1915","20","33","62"
"1918","20","35","30"
"1920","20","28","22"
"1921","20","33","35"
"1919","20","32","25"
"1922","20","28","39"
"1923","20","29","21"
"1924","20","34","23"
"1926","20","29","21"
"1925","20","31","49"
"1928","20","35","68"
"1927","20","31","23"
"1930","20","31","23"
"1929","20","31","68"
"1931","20","33","7"
"1932","20","33","37"
"1935","20","26","19"
"1936","20","38","37"
"1933","20","30","39"
"1937","20","31","53"
"1934","20","38","20"
"1938","20","31","19"
"1939","20","35","17"
"1940","20","32","26"
"1942","20","30","16"
"1944","20","27","43"
"1943","20","31","10"
"1941","20","33","37"
"1945","20","30","15"
"1947","20","38","42"
"1949","20","36","79"
"1948","20","33","24"
"1946","20","32","19"
"1950","20","37","30"
"1951","20","32","28"
"1952","20","33","20"
"1953","20","31","38"
"1954","20","31","24"
"1955","20","28","11"
"1956","20","40","85"
"1958","20","30","41"
"1957","20","36","24"
"1959","20","41","62"
"1962","20","32","40"
